,股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型
1257,AHCO,AdaptHealth Corp,1.09,12.96,13.0,12.3,12.71,0.14,0.57,0.9,11.14,765635,9820377.0,12.82,1740108342,1740108342,105.AHCO,美股
1258,DINO,HF Sinclair Corp,1.09,42.68,42.84,41.15,42.8,0.46,0.95,1.27,17.06,2114029,89655124.0,42.22,9527442913,9527442913,106.DINO,美股
1259,BJRI,BJ’s Restaurants Inc,1.09,26.93,27.6,26.11,26.64,0.29,1.5,1.04,-175.04,352286,9467224.0,26.64,631212028,631212028,105.BJRI,美股
1260,ITUB,艾涛巴西联合银行,1.09,4.65,4.76,4.53,4.6,0.05,0.83,1.4,9.52,81349337,377613088.0,4.6,45476491397,45476491397,106.ITUB,美股
1261,MYO,迈欧莫,1.08,2.81,2.94,2.71,2.76,0.03,0.29,1.0,-1.86,20136,56153.0,2.78,19333747,19333747,107.MYO,美股
1262,IOBT,IO Biotech Inc,1.08,7.5,7.99,6.95,7.21,0.08,0.11,0.77,-3.18,32773,244836.0,7.42,216114503,216114503,105.IOBT,美股
1263,NUVA,纽瓦索器材,1.08,54.42,55.89,52.29,54.31,0.58,1.54,1.11,-44.19,801372,43559386.0,53.84,2832072853,2832072853,105.NUVA,美股
1264,ENJY,Enjoy Technology Inc,1.08,0.94,0.97,0.91,0.95,0.01,0.06,0.15,-0.51,77628,72638.0,0.93,112934416,112934416,105.ENJY,美股
1265,ERF,艾诺加能源,1.07,13.18,13.54,12.77,13.4,0.14,1.03,0.99,13.52,2488560,32781419.0,13.04,3169298162,3169298162,106.ERF,美股
1266,AMT,美国电塔,1.07,244.07,245.12,238.8,239.25,2.59,0.4,1.13,42.27,1843149,447341056.0,241.48,111364893694,111364893694,106.AMT,美股
1267,L,洛斯保险,1.07,64.44,64.77,63.23,63.72,0.68,0.37,0.98,9.58,917322,58834584.0,63.76,15859202420,15859202420,106.L,美股
1268,SNP,中石化(US),1.06,50.42,50.51,49.5,50.25,0.53,0.01,0.89,5.41,117031,5864972.0,49.89,61044103904,61044103904,106.SNP,美股
1269,BNL,Broadstone Net Lease Inc,1.06,20.03,20.09,19.41,19.65,0.21,0.47,1.15,33.11,802458,15889179.0,19.82,3391199821,3391199821,106.BNL,美股
1270,WRB,WR柏克利,1.06,68.78,69.05,67.29,67.84,0.72,0.48,0.69,13.18,1270612,86822409.0,68.06,18240002877,18240002877,106.WRB,美股
1271,HOLI,和利时自动化,1.06,15.3,15.36,15.0,15.18,0.16,0.31,1.09,11.55,193101,2928373.0,15.14,948022410,948022410,105.HOLI,美股
1272,RMAX,RE/MAX Holdings Inc-A,1.05,23.95,24.08,23.2,23.45,0.25,1.28,1.06,-30.1,247172,5871885.0,23.7,461427095,461427095,106.RMAX,美股
1273,IDA,IDACORP Inc,1.05,107.34,107.63,105.78,105.78,1.12,0.55,0.96,22.1,280453,29990148.0,106.22,5427020664,5427020664,106.IDA,美股
1275,FWONA,Liberty Media Corp Liberty Form,1.05,56.67,58.98,55.58,57.04,0.59,1.31,2.14,3.76,345231,19681255.0,56.08,35063123535,1497148806,105.FWONA,美股
1276,APSG_U,Apollo Strategic Growth Capital,1.05,10.58,10.58,10.58,10.58,0.11,0.0,0.34,127.99,101,1068.0,10.47,793500000,793500000,106.APSG_U,美股
1278,IH,洪恩,1.05,2.9,2.93,2.9,2.92,0.03,0.0,0.11,-26.64,1814,5296.0,2.87,154808793,154808793,106.IH,美股
1279,KHC,卡夫亨氏,1.04,43.59,43.67,42.97,43.1,0.45,0.52,0.92,43.55,6368780,276396864.0,43.14,53352065021,53352065021,105.KHC,美股
1280,RAIN,Rain Therapeutics Inc,1.04,2.91,3.15,2.78,2.83,0.03,0.23,0.63,-1.5,60607,177569.0,2.88,77201945,77201945,105.RAIN,美股
1283,TRP,TC Energy Corp,1.04,55.46,55.7,54.42,55.24,0.57,0.17,0.76,20.55,1637814,90457043.0,54.89,54517180000,54517180000,106.TRP,美股
1284,TPC,Tutor Perini Corp,1.04,9.75,9.87,9.61,9.66,0.1,0.61,1.28,5.43,314233,3058232.0,9.65,499201570,499201570,106.TPC,美股
1285,CRAI,CRA国际,1.03,83.01,84.49,82.16,82.16,0.85,0.36,0.67,14.68,26238,2181765.0,82.16,611984335,611984335,105.CRAI,美股
1286,VAC,万豪度假环球,1.03,142.72,145.71,140.2,144.43,1.46,0.83,0.95,44.36,346332,49368259.0,141.26,5988315122,5988315122,106.VAC,美股
1287,TRGP,Targa Resources Corp,1.03,75.47,76.78,72.55,75.49,0.77,1.36,1.65,241.66,3099328,233438938.0,74.7,17206246058,17206246058,106.TRGP,美股
1288,BKNG,普利斯林,1.03,2194.23,2244.98,2082.7,2145.14,22.32,1.7,0.96,171.42,690070,1505859712.0,2171.91,89136767013,89136767013,105.BKNG,美股
1289,SII,Sprott Inc.,1.03,45.3,45.88,43.14,43.55,0.46,0.34,0.72,34.27,84167,3780314.0,44.84,1137174462,1137174462,106.SII,美股
1290,UNAM,尤尼柯北美保险,1.02,2.97,2.97,2.73,2.73,0.03,0.02,1.46,-4.23,1278,3573.0,2.94,15755443,15755443,105.UNAM,美股
1292,CTV,Innovid Corp,1.02,4.96,5.31,4.68,4.97,0.05,0.16,1.33,-57.1,211489,1033782.0,4.91,655037643,655037643,106.CTV,美股
1293,ALVR,AlloVir Inc,1.02,4.97,5.11,4.78,4.92,0.05,0.82,1.47,-1.89,536407,2659128.0,4.92,325125209,325125209,105.ALVR,美股
1295,ALEX,亚历山大&鲍德温,1.01,20.94,21.33,20.36,20.85,0.21,0.68,1.25,42.99,494522,10305137.0,20.73,1521926822,1521926822,106.ALEX,美股
1296,NOV,NOV Inc,1.01,18.98,19.08,18.49,19.07,0.19,0.68,0.64,-40.3,2690295,50675575.0,18.79,7455296455,7455296455,106.NOV,美股
1299,LPI,Laredo Petroleum Inc,1.01,69.34,71.34,67.92,69.49,0.69,4.66,1.0,8.27,806672,56225406.0,68.65,1199742869,1199742869,106.LPI,美股
1300,CHD,丘奇&德怀特,1.0,95.73,95.9,94.34,94.74,0.95,0.5,0.84,28.65,1206336,114793750.0,94.78,23240479796,23240479796,106.CHD,美股
1302,KXIN,开心汽车,1.0,1.01,1.01,0.96,0.99,0.01,0.12,0.37,-0.9,207070,205268.0,1.0,176608240,176608240,105.KXIN,美股
1304,PG,宝洁,1.0,156.0,156.24,153.87,154.77,1.54,0.3,0.77,25.64,7304756,1133386368.0,154.46,374290307196,374290307196,106.PG,美股
1305,CHCT,Community Healthcare Trust Inc,1.0,37.5,37.72,36.74,36.74,0.37,0.4,0.82,41.8,99767,3718435.0,37.13,940213313,940213313,106.CHCT,美股
1306,BYNOU,byNordic Acquisition Corp Unit ,1.0,10.14,10.14,10.03,10.03,0.1,0.0,0.23,-2638.75,610,6129.0,10.04,174915000,174915000,105.BYNOU,美股
1307,FNGR,FingerMotion Inc,1.0,2.03,2.1,2.01,2.01,0.02,0.02,0.16,-,9330,19373.0,2.01,86411538,86411538,105.FNGR,美股
1308,LBRDA,Liberty Broadband Corp-A,0.99,109.75,110.95,107.14,109.26,1.08,2.22,1.35,2.81,557018,60879619.0,108.67,18143917522,2755106162,105.LBRDA,美股
1309,IONM,Assure Holdings Corp,0.99,3.05,3.35,2.9,3.05,0.03,0.22,2.32,-14.3,28156,87642.0,3.02,39404981,39404981,105.IONM,美股
1310,GBDC,Golub Capital BDC Inc,0.99,15.27,15.33,15.05,15.15,0.15,0.41,0.8,7.54,692043,10506826.0,15.12,2609119880,2609119880,105.GBDC,美股
1312,UNH,联合健康,0.99,499.62,501.57,485.0,485.01,4.9,0.35,1.01,26.86,3260260,1619161568.0,494.72,468729296291,468729296291,106.UNH,美股
1313,OWL,Blue Owl Capital Inc-A,0.99,12.26,12.42,11.88,12.14,0.12,0.16,0.94,-45.53,2201080,26830632.0,12.14,17126746212,17126746212,106.OWL,美股
1314,HSY,好时,0.99,226.05,226.88,223.02,223.02,2.21,0.7,1.01,28.77,1445885,325339968.0,223.84,46476930228,46476930228,106.HSY,美股
1317,CL,高露洁,0.99,76.84,77.06,75.77,76.07,0.75,0.64,0.64,31.5,5379651,410797152.0,76.09,64387453291,64387453291,106.CL,美股
1318,CWAN,Clearwater Analytics Holdings I,0.98,17.45,17.78,16.7,17.15,0.17,0.2,1.06,-504.54,478312,8215424.0,17.28,4143797963,4143797963,106.CWAN,美股
1319,LGHL,狮子集团控股,0.98,1.03,1.1,0.91,0.97,0.01,0.61,1.22,2130.35,286127,288662.0,1.02,48533640,48533640,105.LGHL,美股
1320,CLAQU,CleanTech Acquisition Corp Unit,0.98,10.31,10.31,10.31,10.31,0.1,0.0,0.05,-298.68,250,2577.0,10.21,177847500,177847500,105.CLAQU,美股
1322,DBTX,Decibel Therapeutics Inc,0.98,2.07,2.08,1.91,2.07,0.02,0.36,1.45,-1.0,90812,182162.0,2.05,51676519,51676519,105.DBTX,美股
1323,LHX,L3Harris Technologies Inc,0.97,243.83,244.37,240.02,240.39,2.35,0.66,0.93,25.38,1265336,306782000.0,241.48,47028619326,47028619326,106.LHX,美股
1324,RYAN,Ryan Specialty Group Holdings I,0.97,37.41,37.66,36.16,36.82,0.36,0.11,0.56,147.17,277073,10296871.0,37.05,9694741569,9694741569,106.RYAN,美股
1326,PRPO,Precipio Inc,0.97,1.04,1.04,0.98,1.0,0.01,0.45,1.96,-2.77,102955,103974.0,1.03,23617056,23617056,105.PRPO,美股
1327,IOSP,英诺斯派材料,0.97,100.91,102.73,99.11,100.04,0.97,0.61,1.38,26.9,150810,15177005.0,99.94,2504098906,2504098906,105.IOSP,美股
1330,AKO_A,Embotelladora Andina SA ADR-A,0.97,9.4,9.52,9.33,9.52,0.09,0.0,0.45,4.37,1244,11733.0,9.31,1482960613,741486572,106.AKO_A,美股
1332,AMAL,Amalgamated Financial Corp,0.97,19.87,20.31,19.25,19.86,0.19,0.38,0.97,11.58,116469,2299988.0,19.68,613068563,613068563,105.AMAL,美股
1333,ICCM,IceCure Medical Ltd,0.96,2.1,2.1,2.03,2.09,0.02,0.03,1.11,-7.59,9715,20177.0,2.08,75138704,75138704,105.ICCM,美股
1335,FWRG,First Watch Restaurant Group In,0.96,12.67,13.24,12.06,12.61,0.12,0.16,0.7,-355.08,95462,1194678.0,12.55,748143811,748143811,105.FWRG,美股
1336,LIDR,AEye Inc-A,0.96,5.28,5.28,4.86,5.2,0.05,0.25,0.82,-12.7,389396,2003000.0,5.23,825442807,825442807,105.LIDR,美股
1338,FWONK,Liberty Media Corp Liberty Form,0.95,61.4,64.64,60.13,61.07,0.58,0.77,1.49,31.67,1578815,97618258.0,60.82,37989690931,12604694068,105.FWONK,美股
1340,BKYI,生物钥匙国际,0.95,2.12,2.12,2.03,2.06,0.02,0.06,0.26,-3.52,5346,11187.0,2.1,17821676,17821676,105.BKYI,美股
1341,AIRG,Airgain Inc,0.95,9.54,9.54,9.07,9.5,0.09,0.49,1.02,-9.64,50390,474809.0,9.45,97205311,97205311,105.AIRG,美股
1342,HWBK,Hawthorn Bancshares Inc,0.95,26.56,26.57,26.56,26.57,0.25,0.01,0.26,7.77,842,22366.0,26.31,175064769,175064769,105.HWBK,美股
1343,TAP,摩森康胜-B,0.95,53.14,53.49,52.44,52.7,0.5,0.5,0.47,9.93,1008826,53552311.0,52.64,10792153180,10655981611,106.TAP,美股
1344,AGR,Avangrid Inc,0.95,44.65,44.77,43.99,44.29,0.42,0.22,0.98,24.42,866197,38503942.0,44.23,17262771914,17262771914,106.AGR,美股
1346,JOBY,Joby Aviation Inc,0.95,5.33,5.34,5.0,5.2,0.05,0.97,1.37,-17.91,5861775,30350301.0,5.28,3230285425,3230285425,106.JOBY,美股
1347,OIIM,凹凸科技,0.95,3.2,3.27,3.01,3.08,0.03,0.39,3.07,7.53,112521,353860.0,3.17,91184688,91184688,105.OIIM,美股
1349,BTU,皮博迪能源,0.95,22.43,23.06,21.33,22.21,0.21,4.3,0.66,10.06,6176732,137212799.0,22.22,3225434000,3225434000,106.BTU,美股
1351,VJET,维捷,0.94,4.28,4.45,4.16,4.23,0.04,0.29,3.67,-2.53,20090,87235.0,4.24,30074323,30074323,105.VJET,美股
1352,SDPI,Superior Drilling Products Inc,0.94,1.07,1.07,1.05,1.06,0.01,0.55,0.84,-57.02,154751,164447.0,1.06,30211451,30211451,107.SDPI,美股
1354,SJR,肖氏通信,0.93,29.16,29.42,28.78,28.92,0.27,0.11,0.73,17.96,545238,15863651.0,28.89,14557459787,14557459787,106.SJR,美股
1355,LBRDK,Liberty Broadband Corp-C,0.93,114.57,116.31,111.97,114.3,1.06,1.02,0.61,16.11,1409396,161315155.0,113.51,18940762009,15772956388,105.LBRDK,美股
1357,PFHD,Professional Holding Corp-A,0.93,22.85,23.4,22.15,22.61,0.21,0.32,0.55,14.62,43239,993440.0,22.64,312263553,312263553,105.PFHD,美股
1360,BVH,Bluegreen Vacations Holding Cor,0.92,26.28,26.97,25.45,26.1,0.24,0.28,1.05,9.03,56924,1496812.0,26.04,626861045,530372238,106.BVH,美股
1362,MIRM,Mirum Pharmaceuticals Inc,0.92,25.26,25.94,24.28,25.39,0.23,1.33,3.22,-9.57,423843,10683139.0,25.03,804161421,804161421,105.MIRM,美股
1363,GIS,通用磨坊,0.92,71.4,71.51,70.47,70.47,0.65,0.46,0.81,18.68,2759581,196204953.0,70.75,42997939013,42997939013,106.GIS,美股
1365,AMGN,安进,0.92,236.5,237.46,231.75,231.76,2.15,0.88,1.42,22.08,4682110,1103460944.0,234.35,126338284155,126338284155,105.AMGN,美股
1370,JNPR,瞻博网络,0.91,32.07,32.38,31.44,31.44,0.29,1.53,1.04,30.52,4950136,158472412.0,31.78,10361670825,10361670825,106.JNPR,美股
1372,BANR,邦纳,0.91,55.47,55.56,54.32,55.01,0.5,0.6,1.06,9.48,205630,11326138.0,54.97,1906658328,1906658328,105.BANR,美股
1373,GLW,康宁,0.9,36.86,37.02,35.84,36.39,0.33,0.58,0.99,16.49,4858825,178082913.0,36.53,31132416676,31132416676,106.GLW,美股
1376,GLTA_U,Galata Acquisition Corp Unit Co,0.9,10.08,10.08,10.01,10.01,0.09,0.08,5.34,-,11998,120406.0,9.99,144900000,144900000,107.GLTA_U,美股
1377,VZ,威瑞森通讯,0.9,48.27,48.44,47.52,47.6,0.43,0.46,0.61,9.47,19322025,927427328.0,47.84,202716801447,202716801447,106.VZ,美股
1379,GPP,Green Plains Partners LP,0.9,13.5,13.61,13.42,13.61,0.12,0.59,0.87,7.77,137389,1857702.0,13.38,313573316,313573316,105.GPP,美股
